Dog_ID,Fur_Quality,Eye_Condition,Ear_Condition,Energy_Level,Appetite,Weight_Change,Gender
Dog_394,Shedding,Cloudy,Smelly,High,Normal,Losing,Male
Dog_395,Coarse,Redness,Inflamed,Normal,Increased,Losing,Female
Dog_396,Shedding,Cloudy,Smelly,Low,Normal,Losing,Male
Dog_397,Shedding,Cloudy,Smelly,Normal,Decreased,Gaining,Female
Dog_398,Shiny,Redness,Smelly,Low,Decreased,Losing,Male
Dog_399,Shedding,Clear,Inflamed,Low,Increased,Losing,Male
Dog_400,Smooth,Clear,Smelly,Normal,Increased,Gaining,Male
Dog_401,Shedding,Redness,Inflamed,Low,Increased,Losing,Male
Dog_402,Shedding,Redness,Smelly,Normal,Decreased,Gaining,Male
Dog_403,Coarse,Cloudy,Clean,Low,Increased,Stable,Female
Dog_404,Smooth,Redness,Smelly,High,Increased,Stable,Female
Dog_405,Shedding,Cloudy,Clean,Normal,Normal,Gaining,Female
Dog_406,Shedding,Redness,Inflamed,Low,Increased,Gaining,Female
Dog_407,Shiny,Clear,Inflamed,High,Decreased,Gaining,Male
Dog_408,Shedding,Clear,Smelly,High,Decreased,Losing,Female
Dog_409,Shedding,Redness,Inflamed,High,Increased,Losing,Female
Dog_410,Shiny,Cloudy,Smelly,High,Decreased,Gaining,Male
Dog_411,Coarse,Clear,Inflamed,Normal,Normal,Gaining,Female
Dog_412,Shedding,Cloudy,Clean,Low,Normal,Losing,Male
Dog_413,Shiny,Redness,Inflamed,High,Increased,Losing,Female
Dog_414,Smooth,Redness,Clean,Low,Increased,Gaining,Male
Dog_415,Coarse,Clear,Smelly,Low,Normal,Losing,Male
Dog_416,Smooth,Redness,Smelly,Low,Normal,Losing,Male
Dog_417,Smooth,Clear,Smelly,Normal,Increased,Stable,Female
Dog_418,Shiny,Cloudy,Clean,Normal,Decreased,Gaining,Male
Dog_419,Shedding,Clear,Smelly,High,Increased,Gaining,Female
Dog_420,Shiny,Clear,Smelly,Low,Increased,Losing,Male
Dog_421,Shiny,Cloudy,Clean,Normal,Increased,Stable,Male
Dog_422,Shiny,Clear,Inflamed,Normal,Increased,Gaining,Male
Dog_423,Shiny,Clear,Smelly,Normal,Increased,Gaining,Male
Dog_424,Coarse,Redness,Inflamed,High,Increased,Losing,Male
Dog_425,Shedding,Cloudy,Inflamed,Normal,Increased,Gaining,Male
Dog_426,Smooth,Clear,Smelly,Low,Decreased,Losing,Female
Dog_427,Smooth,Cloudy,Smelly,Normal,Increased,Stable,Male
Dog_428,Shedding,Cloudy,Clean,Normal,Normal,Stable,Male
Dog_429,Smooth,Clear,Clean,High,Increased,Gaining,Female
Dog_430,Shedding,Redness,Smelly,Low,Decreased,Losing,Female
Dog_431,Smooth,Cloudy,Inflamed,Normal,Normal,Stable,Male
Dog_432,Shiny,Clear,Clean,Low,Increased,Gaining,Male
Dog_433,Smooth,Cloudy,Clean,Low,Increased,Gaining,Male
Dog_434,Shedding,Redness,Smelly,Normal,Normal,Gaining,Male
Dog_435,Shedding,Redness,Smelly,High,Increased,Losing,Female
Dog_436,Shedding,Redness,Smelly,Low,Decreased,Losing,Female
Dog_437,Shedding,Clear,Smelly,Normal,Increased,Stable,Female
Dog_438,Shedding,Clear,Clean,Low,Decreased,Losing,Female
Dog_439,Coarse,Redness,Clean,Low,Increased,Losing,Female
Dog_440,Coarse,Clear,Clean,Low,Normal,Gaining,Male
Dog_441,Smooth,Redness,Inflamed,Normal,Decreased,Gaining,Female
Dog_442,Shedding,Clear,Clean,Low,Increased,Stable,Male
Dog_443,Smooth,Redness,Clean,Low,Increased,Gaining,Female
Dog_444,Shedding,Cloudy,Smelly,High,Normal,Gaining,Female
Dog_445,Shedding,Redness,Clean,Normal,Normal,Gaining,Male
Dog_446,Coarse,Redness,Clean,Normal,Decreased,Losing,Male
Dog_447,Coarse,Clear,Clean,Low,Decreased,Gaining,Male
Dog_448,Shiny,Clear,Smelly,High,Decreased,Stable,Male
Dog_449,Coarse,Clear,Clean,Low,Increased,Stable,Male
Dog_450,Shiny,Clear,Clean,Low,Increased,Gaining,Male
Dog_451,Shiny,Clear,Inflamed,Normal,Decreased,Gaining,Female
Dog_452,Shiny,Clear,Inflamed,High,Increased,Stable,Female
Dog_453,Shiny,Cloudy,Inflamed,Low,Normal,Losing,Female
Dog_454,Shiny,Redness,Inflamed,Normal,Increased,Gaining,Female
Dog_455,Smooth,Redness,Smelly,Low,Decreased,Stable,Female
Dog_456,Coarse,Redness,Inflamed,Low,Increased,Losing,Female
Dog_457,Shiny,Cloudy,Clean,High,Normal,Stable,Female
Dog_458,Shedding,Redness,Inflamed,High,Decreased,Losing,Female
Dog_459,Coarse,Cloudy,Smelly,High,Decreased,Stable,Male
Dog_460,Coarse,Cloudy,Inflamed,Low,Decreased,Stable,Female
Dog_461,Shiny,Cloudy,Inflamed,High,Decreased,Losing,Female
Dog_462,Smooth,Redness,Smelly,Normal,Increased,Gaining,Male
Dog_463,Shiny,Cloudy,Smelly,Low,Normal,Stable,Male
Dog_464,Smooth,Redness,Smelly,High,Increased,Gaining,Female
Dog_465,Shedding,Redness,Smelly,Low,Increased,Stable,Male
Dog_466,Coarse,Clear,Smelly,Low,Decreased,Losing,Male
Dog_467,Shedding,Clear,Smelly,Normal,Normal,Gaining,Male
Dog_468,Smooth,Cloudy,Clean,Normal,Increased,Losing,Male
Dog_469,Smooth,Cloudy,Inflamed,Normal,Normal,Losing,Female
Dog_470,Shedding,Redness,Inflamed,Low,Normal,Gaining,Male
Dog_471,Smooth,Cloudy,Smelly,Low,Normal,Gaining,Female
Dog_472,Shedding,Cloudy,Smelly,Normal,Normal,Gaining,Male
Dog_473,Coarse,Redness,Clean,Low,Increased,Losing,Male
Dog_474,Shedding,Cloudy,Clean,Normal,Normal,Losing,Male
Dog_475,Coarse,Cloudy,Smelly,Normal,Increased,Losing,Male
Dog_476,Shedding,Redness,Clean,High,Normal,Gaining,Male
Dog_477,Smooth,Redness,Clean,Normal,Normal,Stable,Male
Dog_478,Shedding,Clear,Smelly,High,Increased,Gaining,Male
Dog_479,Smooth,Redness,Smelly,Normal,Decreased,Stable,Male
Dog_480,Shedding,Clear,Smelly,Low,Increased,Losing,Male
Dog_481,Shedding,Cloudy,Smelly,High,Normal,Stable,Female
Dog_482,Shiny,Redness,Inflamed,Low,Increased,Gaining,Female
Dog_483,Smooth,Redness,Inflamed,Low,Normal,Gaining,Female
Dog_484,Shiny,Redness,Smelly,Normal,Increased,Gaining,Male
Dog_485,Smooth,Cloudy,Clean,Normal,Increased,Stable,Male
Dog_486,Shiny,Clear,Smelly,Low,Increased,Gaining,Male
Dog_487,Coarse,Cloudy,Inflamed,Normal,Decreased,Stable,Female
Dog_488,Shedding,Cloudy,Clean,Normal,Increased,Losing,Male
Dog_489,Smooth,Redness,Inflamed,Normal,Increased,Stable,Female
Dog_490,Smooth,Clear,Smelly,Low,Decreased,Losing,Female
Dog_491,Shedding,Cloudy,Inflamed,High,Decreased,Stable,Male
Dog_492,Smooth,Redness,Inflamed,High,Normal,Losing,Female
Dog_493,Smooth,Cloudy,Inflamed,Low,Normal,Gaining,Male
Dog_494,Shiny,Cloudy,Clean,Normal,Increased,Stable,Female
Dog_495,Smooth,Redness,Inflamed,Normal,Normal,Losing,Male
Dog_496,Coarse,Redness,Clean,High,Increased,Gaining,Male
Dog_497,Coarse,Clear,Smelly,Low,Decreased,Gaining,Male
Dog_498,Shedding,Cloudy,Smelly,Low,Decreased,Losing,Male
Dog_499,Smooth,Redness,Inflamed,Normal,Increased,Losing,Male
Dog_500,Shedding,Redness,Clean,Normal,Normal,Stable,Female
Dog_501,Coarse,Clear,Smelly,Normal,Normal,Losing,Male
Dog_502,Smooth,Clear,Clean,Low,Normal,Losing,Male
Dog_503,Smooth,Redness,Clean,High,Increased,Gaining,Female
Dog_504,Shedding,Clear,Inflamed,Low,Normal,Losing,Female
Dog_505,Coarse,Redness,Inflamed,Low,Decreased,Losing,Male
Dog_506,Smooth,Cloudy,Clean,Low,Decreased,Losing,Female
Dog_507,Shedding,Clear,Clean,High,Decreased,Gaining,Male
Dog_508,Coarse,Cloudy,Inflamed,Normal,Decreased,Gaining,Male
Dog_509,Shedding,Cloudy,Clean,Normal,Decreased,Gaining,Male
Dog_510,Shiny,Cloudy,Inflamed,Low,Decreased,Gaining,Female
Dog_511,Smooth,Redness,Clean,Low,Decreased,Stable,Male
Dog_512,Shiny,Cloudy,Inflamed,High,Decreased,Gaining,Male
Dog_513,Coarse,Cloudy,Clean,High,Decreased,Gaining,Male
Dog_514,Shiny,Cloudy,Inflamed,Normal,Increased,Stable,Male
Dog_515,Shiny,Redness,Clean,Low,Increased,Stable,Male
Dog_516,Coarse,Cloudy,Smelly,High,Decreased,Stable,Male
Dog_517,Shedding,Cloudy,Smelly,High,Decreased,Losing,Male
Dog_518,Shiny,Clear,Clean,Low,Decreased,Gaining,Female
Dog_519,Shedding,Redness,Smelly,Low,Normal,Losing,Male
Dog_520,Shiny,Cloudy,Clean,Low,Increased,Stable,Male
Dog_521,Shedding,Clear,Clean,Low,Decreased,Stable,Male
Dog_522,Coarse,Redness,Smelly,Low,Increased,Stable,Female
Dog_523,Shiny,Redness,Clean,Low,Decreased,Stable,Female
Dog_524,Coarse,Redness,Inflamed,High,Normal,Losing,Male
Dog_525,Shiny,Redness,Clean,Low,Decreased,Stable,Male
Dog_526,Coarse,Redness,Clean,Normal,Increased,Gaining,Female
Dog_527,Coarse,Redness,Smelly,Low,Increased,Gaining,Male
Dog_528,Shiny,Cloudy,Inflamed,Normal,Increased,Gaining,Male
Dog_529,Shiny,Cloudy,Clean,Normal,Increased,Losing,Male
Dog_530,Shiny,Cloudy,Clean,Normal,Decreased,Stable,Male
Dog_531,Smooth,Cloudy,Clean,Low,Normal,Losing,Female
Dog_532,Shedding,Clear,Clean,Low,Normal,Gaining,Male
Dog_533,Smooth,Cloudy,Clean,Normal,Decreased,Stable,Female
Dog_534,Smooth,Redness,Clean,Low,Decreased,Losing,Male
Dog_535,Coarse,Cloudy,Inflamed,High,Increased,Stable,Female
Dog_536,Shiny,Cloudy,Inflamed,High,Decreased,Stable,Male
Dog_537,Shedding,Redness,Clean,High,Normal,Losing,Male
Dog_538,Coarse,Cloudy,Clean,High,Decreased,Gaining,Female
Dog_539,Smooth,Cloudy,Smelly,Low,Decreased,Losing,Male
Dog_540,Shiny,Cloudy,Inflamed,Normal,Normal,Losing,Female
Dog_541,Coarse,Clear,Inflamed,Low,Normal,Gaining,Female
Dog_542,Shiny,Cloudy,Clean,High,Decreased,Losing,Male
Dog_543,Coarse,Redness,Inflamed,Low,Increased,Stable,Male
Dog_544,Shiny,Redness,Inflamed,Low,Increased,Gaining,Female
Dog_545,Smooth,Cloudy,Smelly,High,Increased,Losing,Female
Dog_546,Shedding,Cloudy,Smelly,Normal,Normal,Stable,Female
Dog_547,Smooth,Cloudy,Inflamed,Low,Normal,Gaining,Male
Dog_548,Shedding,Redness,Inflamed,Low,Increased,Losing,Male
Dog_549,Shiny,Redness,Inflamed,High,Decreased,Gaining,Male
Dog_550,Coarse,Clear,Clean,Normal,Decreased,Stable,Female
Dog_551,Smooth,Clear,Smelly,High,Decreased,Stable,Male
Dog_552,Shedding,Clear,Clean,High,Normal,Gaining,Female
Dog_553,Smooth,Redness,Smelly,Low,Normal,Stable,Female
Dog_554,Shedding,Clear,Smelly,Normal,Increased,Stable,Female
Dog_555,Smooth,Cloudy,Smelly,High,Decreased,Gaining,Male
Dog_556,Shedding,Cloudy,Inflamed,Low,Normal,Gaining,Male
Dog_557,Shedding,Redness,Smelly,High,Normal,Losing,Female
Dog_558,Shiny,Clear,Clean,Low,Increased,Losing,Female
Dog_559,Shedding,Cloudy,Smelly,Normal,Decreased,Gaining,Female
Dog_560,Shiny,Redness,Clean,High,Normal,Stable,Female
Dog_561,Shedding,Clear,Smelly,Normal,Normal,Stable,Male
Dog_562,Coarse,Cloudy,Smelly,Normal,Normal,Gaining,Male
Dog_563,Coarse,Clear,Inflamed,Low,Normal,Gaining,Female
Dog_564,Coarse,Redness,Clean,High,Decreased,Gaining,Male
Dog_565,Shedding,Clear,Smelly,High,Increased,Stable,Male
Dog_566,Shiny,Redness,Smelly,Low,Decreased,Losing,Male
Dog_567,Shiny,Clear,Clean,Low,Increased,Losing,Male
Dog_568,Shedding,Cloudy,Smelly,Normal,Normal,Stable,Female
Dog_569,Coarse,Redness,Inflamed,High,Decreased,Losing,Male
Dog_570,Coarse,Redness,Clean,High,Increased,Gaining,Female
Dog_571,Shiny,Redness,Inflamed,Low,Increased,Gaining,Male
Dog_572,Coarse,Clear,Clean,Low,Normal,Stable,Female
Dog_573,Smooth,Clear,Clean,Low,Increased,Stable,Female
Dog_574,Shiny,Cloudy,Clean,High,Increased,Gaining,Male
Dog_575,Coarse,Redness,Smelly,High,Increased,Gaining,Male
Dog_576,Shiny,Redness,Clean,Normal,Normal,Stable,Male
Dog_577,Smooth,Clear,Clean,Low,Decreased,Stable,Male
Dog_578,Shiny,Clear,Clean,Normal,Normal,Gaining,Female
Dog_579,Shiny,Cloudy,Inflamed,High,Increased,Gaining,Female
Dog_580,Shiny,Cloudy,Clean,Normal,Increased,Losing,Male
Dog_581,Shiny,Clear,Smelly,Normal,Decreased,Losing,Female
Dog_582,Smooth,Redness,Clean,Normal,Increased,Gaining,Female
Dog_583,Shedding,Cloudy,Clean,Low,Decreased,Stable,Male
Dog_584,Shiny,Clear,Inflamed,High,Increased,Losing,Male
Dog_585,Shiny,Clear,Smelly,Low,Increased,Losing,Female
Dog_586,Coarse,Redness,Smelly,Normal,Normal,Gaining,Male
Dog_587,Shiny,Clear,Smelly,Low,Normal,Stable,Male
Dog_588,Coarse,Clear,Clean,High,Decreased,Stable,Female
Dog_589,Shedding,Cloudy,Clean,High,Normal,Gaining,Female
Dog_590,Smooth,Clear,Smelly,Normal,Decreased,Stable,Male
Dog_591,Smooth,Clear,Smelly,Normal,Normal,Gaining,Female
Dog_592,Shedding,Cloudy,Inflamed,Low,Decreased,Stable,Female
Dog_593,Smooth,Redness,Smelly,High,Increased,Gaining,Male
Dog_594,Shedding,Redness,Clean,High,Decreased,Stable,Female
Dog_595,Shedding,Cloudy,Clean,Low,Normal,Gaining,Male
Dog_596,Shedding,Cloudy,Clean,High,Decreased,Gaining,Male
Dog_597,Smooth,Redness,Inflamed,Normal,Normal,Stable,Female
Dog_598,Coarse,Redness,Smelly,Normal,Increased,Gaining,Female
Dog_599,Shedding,Redness,Clean,Low,Normal,Losing,Male
Dog_600,Shiny,Redness,Inflamed,Low,Increased,Stable,Female
Dog_601,Smooth,Redness,Inflamed,Low,Increased,Gaining,Female
Dog_602,Shedding,Cloudy,Clean,Normal,Normal,Stable,Male
Dog_603,Shedding,Clear,Inflamed,Low,Increased,Stable,Female
Dog_604,Shiny,Redness,Inflamed,High,Normal,Gaining,Female
Dog_605,Coarse,Redness,Clean,Low,Decreased,Losing,Female
Dog_606,Coarse,Clear,Inflamed,High,Increased,Stable,Male
Dog_607,Coarse,Clear,Clean,Normal,Decreased,Losing,Female
Dog_608,Shedding,Clear,Clean,High,Decreased,Losing,Male
Dog_609,Shedding,Clear,Inflamed,High,Normal,Gaining,Female
Dog_610,Shedding,Clear,Clean,High,Normal,Gaining,Female
Dog_611,Smooth,Clear,Clean,Normal,Increased,Stable,Male
Dog_612,Shiny,Cloudy,Smelly,High,Normal,Gaining,Female
Dog_613,Shedding,Clear,Clean,High,Decreased,Stable,Female
Dog_614,Shiny,Clear,Smelly,Low,Decreased,Stable,Female
Dog_615,Shiny,Cloudy,Smelly,Low,Decreased,Losing,Male
Dog_616,Coarse,Clear,Smelly,Low,Increased,Gaining,Male
Dog_617,Smooth,Redness,Smelly,High,Normal,Gaining,Male
Dog_618,Shedding,Redness,Inflamed,High,Decreased,Stable,Female
Dog_619,Coarse,Clear,Inflamed,Normal,Increased,Losing,Male
Dog_620,Coarse,Cloudy,Clean,High,Normal,Gaining,Female
Dog_621,Shedding,Redness,Clean,High,Normal,Losing,Female
Dog_622,Shiny,Cloudy,Clean,Normal,Decreased,Losing,Male
Dog_623,Coarse,Redness,Inflamed,High,Increased,Stable,Male
Dog_624,Shiny,Clear,Smelly,Normal,Decreased,Gaining,Female
Dog_625,Smooth,Cloudy,Inflamed,Normal,Decreased,Gaining,Male
Dog_626,Shiny,Cloudy,Inflamed,Low,Increased,Gaining,Male
Dog_627,Smooth,Cloudy,Clean,High,Decreased,Losing,Female
Dog_628,Shiny,Redness,Clean,Low,Increased,Gaining,Female
Dog_629,Coarse,Redness,Clean,High,Increased,Stable,Female
Dog_630,Coarse,Redness,Smelly,Low,Decreased,Losing,Male
Dog_631,Smooth,Clear,Smelly,Normal,Decreased,Gaining,Female
Dog_632,Shedding,Redness,Inflamed,Normal,Normal,Losing,Male
Dog_633,Smooth,Clear,Smelly,Normal,Normal,Losing,Female
Dog_634,Smooth,Cloudy,Clean,Normal,Increased,Losing,Male
Dog_635,Shiny,Cloudy,Smelly,High,Increased,Stable,Male
Dog_636,Shiny,Clear,Smelly,High,Increased,Gaining,Female
Dog_637,Smooth,Redness,Smelly,Low,Normal,Gaining,Male
Dog_638,Coarse,Clear,Smelly,High,Decreased,Losing,Male
Dog_639,Shiny,Cloudy,Clean,High,Decreased,Gaining,Male
Dog_640,Shedding,Cloudy,Clean,Low,Normal,Losing,Female
Dog_641,Shiny,Clear,Inflamed,Normal,Decreased,Losing,Male
Dog_642,Shiny,Redness,Inflamed,Low,Decreased,Losing,Female
Dog_643,Shedding,Redness,Inflamed,Low,Decreased,Stable,Female
Dog_644,Smooth,Clear,Smelly,Normal,Normal,Gaining,Male
Dog_645,Shedding,Clear,Smelly,Low,Increased,Losing,Male
Dog_646,Smooth,Redness,Clean,Low,Decreased,Gaining,Female
Dog_647,Smooth,Cloudy,Inflamed,Low,Decreased,Stable,Female
Dog_648,Smooth,Clear,Clean,High,Increased,Stable,Male
Dog_649,Shedding,Redness,Inflamed,Normal,Decreased,Losing,Female
Dog_650,Smooth,Redness,Inflamed,Normal,Decreased,Stable,Female
Dog_651,Coarse,Cloudy,Inflamed,Low,Increased,Stable,Female
Dog_652,Shedding,Cloudy,Smelly,High,Normal,Stable,Male
Dog_653,Coarse,Cloudy,Inflamed,Normal,Normal,Stable,Male
Dog_654,Smooth,Cloudy,Inflamed,Normal,Decreased,Stable,Female
Dog_655,Shiny,Cloudy,Smelly,Low,Decreased,Stable,Male
Dog_656,Smooth,Clear,Inflamed,Low,Increased,Gaining,Male
Dog_657,Coarse,Redness,Smelly,Low,Increased,Stable,Female
Dog_658,Coarse,Clear,Smelly,Normal,Decreased,Gaining,Female
Dog_659,Shedding,Clear,Clean,Low,Decreased,Losing,Male
Dog_660,Shiny,Clear,Smelly,Low,Normal,Stable,Male
Dog_661,Shedding,Clear,Smelly,Low,Normal,Stable,Male
Dog_662,Coarse,Clear,Smelly,High,Normal,Gaining,Male
Dog_663,Smooth,Cloudy,Inflamed,Low,Normal,Stable,Male
Dog_664,Shiny,Cloudy,Clean,Normal,Increased,Gaining,Male
Dog_665,Smooth,Redness,Inflamed,Low,Normal,Gaining,Male
Dog_666,Smooth,Clear,Smelly,Normal,Normal,Stable,Female
Dog_667,Shiny,Redness,Smelly,High,Decreased,Losing,Male
Dog_668,Shedding,Cloudy,Clean,High,Normal,Losing,Male
Dog_669,Smooth,Cloudy,Clean,Low,Decreased,Losing,Male
Dog_670,Coarse,Cloudy,Smelly,Normal,Decreased,Gaining,Male
Dog_671,Smooth,Clear,Smelly,Low,Normal,Gaining,Female
Dog_672,Shiny,Clear,Inflamed,Low,Normal,Stable,Female
Dog_673,Shiny,Cloudy,Smelly,Normal,Decreased,Gaining,Female
Dog_674,Shiny,Redness,Inflamed,Normal,Increased,Losing,Male
Dog_675,Shedding,Redness,Clean,Normal,Decreased,Stable,Male
Dog_676,Smooth,Cloudy,Inflamed,Normal,Increased,Losing,Female
Dog_677,Shedding,Redness,Smelly,Normal,Increased,Stable,Female
Dog_678,Shedding,Cloudy,Inflamed,High,Normal,Losing,Male
Dog_679,Shiny,Redness,Inflamed,High,Normal,Stable,Male
Dog_680,Shiny,Cloudy,Clean,High,Normal,Losing,Male
Dog_681,Shedding,Redness,Inflamed,Normal,Normal,Gaining,Female
Dog_682,Smooth,Clear,Smelly,Normal,Decreased,Losing,Male
Dog_683,Coarse,Cloudy,Inflamed,Normal,Increased,Stable,Female
Dog_684,Shedding,Cloudy,Inflamed,Low,Decreased,Losing,Female
Dog_685,Smooth,Redness,Inflamed,High,Increased,Gaining,Female
Dog_686,Shiny,Cloudy,Smelly,High,Decreased,Stable,Male
Dog_687,Shiny,Cloudy,Inflamed,Low,Increased,Gaining,Male
Dog_688,Smooth,Cloudy,Smelly,Low,Normal,Losing,Female
Dog_689,Coarse,Clear,Inflamed,High,Increased,Stable,Female
Dog_690,Shiny,Clear,Clean,Normal,Normal,Losing,Female
Dog_691,Shiny,Redness,Clean,High,Increased,Stable,Male
Dog_692,Shiny,Clear,Clean,Normal,Decreased,Gaining,Male
Dog_693,Smooth,Redness,Smelly,High,Increased,Gaining,Male
Dog_694,Shedding,Clear,Smelly,High,Decreased,Gaining,Female
Dog_695,Shiny,Redness,Smelly,Low,Decreased,Losing,Male
Dog_696,Shedding,Clear,Inflamed,Low,Normal,Stable,Male
Dog_697,Coarse,Clear,Smelly,Normal,Increased,Gaining,Male
Dog_698,Shiny,Redness,Smelly,Normal,Decreased,Losing,Male
Dog_699,Shiny,Cloudy,Smelly,High,Increased,Losing,Female
Dog_700,Coarse,Cloudy,Smelly,Low,Normal,Stable,Male
Dog_701,Shiny,Clear,Clean,Normal,Normal,Gaining,Male
Dog_702,Shedding,Redness,Inflamed,Normal,Increased,Losing,Female
Dog_703,Smooth,Cloudy,Clean,Normal,Decreased,Gaining,Female
Dog_704,Shedding,Redness,Inflamed,High,Decreased,Stable,Male
Dog_705,Smooth,Cloudy,Inflamed,Normal,Decreased,Gaining,Male
Dog_706,Smooth,Redness,Clean,Normal,Increased,Gaining,Female
Dog_707,Shedding,Clear,Smelly,Low,Decreased,Losing,Female
Dog_708,Shedding,Redness,Clean,Low,Decreased,Losing,Male
Dog_709,Shedding,Cloudy,Inflamed,Low,Decreased,Stable,Male
Dog_710,Shedding,Clear,Inflamed,High,Normal,Stable,Male
Dog_711,Coarse,Redness,Smelly,Low,Decreased,Stable,Female
Dog_712,Shiny,Cloudy,Clean,Low,Increased,Losing,Female
Dog_713,Smooth,Clear,Inflamed,Low,Increased,Stable,Male
Dog_714,Shedding,Redness,Clean,Low,Decreased,Stable,Male
Dog_715,Shedding,Cloudy,Smelly,Normal,Increased,Losing,Female
Dog_716,Shedding,Redness,Smelly,High,Increased,Stable,Female
Dog_717,Coarse,Redness,Inflamed,Normal,Decreased,Losing,Female
Dog_718,Shedding,Clear,Smelly,Normal,Normal,Stable,Female
Dog_719,Shedding,Clear,Inflamed,High,Decreased,Losing,Male
Dog_720,Shedding,Cloudy,Inflamed,Normal,Increased,Gaining,Male
Dog_721,Shiny,Clear,Smelly,Low,Increased,Losing,Female
Dog_722,Coarse,Cloudy,Smelly,High,Decreased,Losing,Female
Dog_723,Shedding,Redness,Clean,Normal,Increased,Losing,Female
Dog_724,Smooth,Redness,Clean,Normal,Normal,Stable,Female
Dog_725,Smooth,Cloudy,Inflamed,Low,Decreased,Losing,Male
Dog_726,Smooth,Redness,Clean,Normal,Increased,Losing,Female
Dog_727,Coarse,Clear,Inflamed,Normal,Normal,Stable,Male
Dog_728,Coarse,Redness,Smelly,Normal,Increased,Gaining,Male
Dog_729,Smooth,Clear,Smelly,High,Normal,Losing,Male
Dog_730,Shedding,Cloudy,Clean,High,Increased,Stable,Male
Dog_731,Coarse,Cloudy,Inflamed,Normal,Decreased,Gaining,Male
Dog_732,Smooth,Redness,Inflamed,Normal,Increased,Losing,Female
Dog_733,Smooth,Redness,Clean,Low,Decreased,Gaining,Male
Dog_734,Shedding,Clear,Inflamed,High,Normal,Losing,Female
Dog_735,Shiny,Clear,Inflamed,High,Normal,Losing,Female
Dog_736,Coarse,Redness,Smelly,High,Increased,Gaining,Male
Dog_737,Shedding,Redness,Inflamed,Normal,Decreased,Gaining,Female
Dog_738,Smooth,Cloudy,Inflamed,Low,Decreased,Gaining,Female
Dog_739,Smooth,Cloudy,Inflamed,Low,Normal,Losing,Female
Dog_740,Shedding,Cloudy,Clean,Normal,Normal,Losing,Male
Dog_741,Coarse,Redness,Clean,Normal,Increased,Stable,Male
Dog_742,Shiny,Redness,Clean,Low,Normal,Stable,Male
Dog_743,Shiny,Redness,Inflamed,Low,Normal,Stable,Female
Dog_744,Smooth,Cloudy,Inflamed,High,Decreased,Losing,Female
Dog_745,Coarse,Redness,Clean,Normal,Decreased,Gaining,Female
Dog_746,Shiny,Clear,Clean,High,Decreased,Stable,Female
Dog_747,Coarse,Redness,Inflamed,Low,Normal,Losing,Male
Dog_748,Coarse,Redness,Inflamed,High,Increased,Gaining,Male
Dog_749,Smooth,Redness,Smelly,Low,Increased,Stable,Male
Dog_750,Shiny,Redness,Clean,Low,Normal,Gaining,Female
Dog_751,Shedding,Redness,Inflamed,High,Increased,Gaining,Female
Dog_752,Smooth,Clear,Clean,Normal,Normal,Stable,Female
Dog_753,Shiny,Clear,Clean,High,Increased,Stable,Female
Dog_754,Shiny,Redness,Clean,High,Normal,Losing,Male
Dog_755,Shiny,Cloudy,Smelly,Normal,Decreased,Gaining,Female
Dog_756,Shiny,Redness,Inflamed,Normal,Increased,Stable,Male
Dog_757,Shiny,Redness,Inflamed,High,Decreased,Stable,Male
Dog_758,Coarse,Redness,Clean,Low,Decreased,Gaining,Female
Dog_759,Smooth,Cloudy,Inflamed,High,Increased,Gaining,Male
Dog_760,Coarse,Cloudy,Smelly,Low,Normal,Gaining,Male
Dog_761,Shedding,Cloudy,Clean,Normal,Decreased,Stable,Female
Dog_762,Shiny,Clear,Smelly,Normal,Decreased,Stable,Male
Dog_763,Smooth,Cloudy,Smelly,Low,Normal,Losing,Female
Dog_764,Shiny,Clear,Inflamed,High,Normal,Gaining,Female
Dog_765,Smooth,Clear,Inflamed,Normal,Increased,Stable,Male
Dog_766,Coarse,Cloudy,Smelly,Low,Increased,Stable,Female
Dog_767,Smooth,Cloudy,Inflamed,Low,Normal,Gaining,Male
Dog_768,Shedding,Cloudy,Smelly,High,Decreased,Stable,Male
Dog_769,Shedding,Clear,Smelly,Low,Normal,Gaining,Male
Dog_770,Smooth,Redness,Clean,Low,Increased,Stable,Male
Dog_771,Smooth,Cloudy,Smelly,High,Decreased,Gaining,Male
Dog_772,Smooth,Cloudy,Smelly,Normal,Decreased,Gaining,Male
Dog_773,Smooth,Cloudy,Inflamed,Normal,Increased,Stable,Female
