0,1,2,3,4,5,pre_max_value,max_index,name,real
0.9841322,2.75E-22,5.80E-08,0.015477176,1.06E-17,0.000390617,0.9841322,0,637826116411705085_19_Metal_Bumpcorrosion\637848391969571553_RTEC_Regular_DEF.JPG,0
0.91684365,5.85E-20,1.49E-08,0.08290045,4.31E-15,0.000255891,0.91684365,0,637826116411705085_19_Metal_Bumpcorrosion\637848391970352852_RTEC_Regular_DEF.JPG,0
0.9990232,4.49E-13,2.29E-11,1.20E-06,2.33E-10,0.000975566,0.9990232,0,637826116411705085_19_Metal_Bumpcorrosion\637848391979729106_RTEC_Regular_DEF.JPG,0
0.63444597,1.18E-17,2.96E-07,0.36551136,1.06E-16,4.24E-05,0.63444597,0,637826116411705085_19_Metal_Bumpcorrosion\637848391983166807_RTEC_Regular_DEF.JPG,0
0.9998611,1.16E-15,1.18E-12,1.77E-05,6.97E-19,0.000121275,0.9998611,0,637826116411705085_19_Metal_Bumpcorrosion\637848391983478907_RTEC_Regular_DEF.JPG,0
0.99996936,1.31E-15,2.32E-14,2.18E-05,9.85E-18,8.77E-06,0.99996936,0,637826116411705085_19_Metal_Bumpcorrosion\637848391984416507_RTEC_Regular_DEF.JPG,0
0.5147048,2.41E-17,2.26E-15,0.20676057,3.90E-15,0.2785346,0.5147048,0,637826116411705085_19_Metal_Bumpcorrosion\637848391985041587_RTEC_Regular_DEF.JPG,0
0.99999535,2.60E-16,1.11E-16,3.68E-06,7.27E-19,9.56E-07,0.99999535,0,637826116411705085_19_Metal_Bumpcorrosion\637848391985667376_RTEC_Regular_DEF.JPG,0
0.9999988,1.20E-19,1.00E-15,9.05E-07,1.52E-22,2.68E-07,0.9999988,0,637826116411705085_19_Metal_Bumpcorrosion\637848391986448636_RTEC_Regular_DEF.JPG,0
0.99998474,2.34E-18,1.28E-14,8.51E-06,3.50E-19,6.75E-06,0.99998474,0,637826116411705085_19_Metal_Bumpcorrosion\637848391986761234_RTEC_Regular_DEF.JPG,0
0.99941266,7.12E-18,6.66E-15,0.000559148,2.58E-19,2.83E-05,0.99941266,0,637826116411705085_19_Metal_Bumpcorrosion\637848391987073765_RTEC_Regular_DEF.JPG,0
0.9999949,2.95E-19,2.06E-19,4.64E-06,9.12E-19,4.79E-07,0.9999949,0,637826116411705085_19_Metal_Bumpcorrosion\637848391987386300_RTEC_Regular_DEF.JPG,0
0.2957753,6.07E-14,4.95E-06,0.001317159,2.76E-15,0.70290256,0.70290256,5,637826116411705085_19_Metal_Bumpcorrosion\6378483919876988591_RTEC_Regular_DEF.JPG,0
0.007722748,2.34E-19,9.43E-16,0.3058982,3.00E-14,0.6863791,0.6863791,5,637826116411705085_19_Metal_Bumpcorrosion\6378483919876988592_RTEC_Regular_DEF.JPG,0
0.005302076,5.12E-10,1.75E-05,0.86280894,8.33E-12,0.13187142,0.86280894,3,637826116411705085_19_Metal_Bumpcorrosion\6378483919876988593_RTEC_Regular_DEF.JPG,0
0.009766834,8.97E-15,4.85E-12,0.70222694,3.05E-14,0.28800616,0.70222694,3,637826116411705085_19_Metal_Bumpcorrosion\637848391987698859_RTEC_Regular_DEF.JPG,0
0.9999999,7.19E-17,6.00E-18,5.54E-09,2.70E-21,8.83E-08,0.9999999,0,637826116411705085_19_Metal_Bumpcorrosion\637848391988011370_RTEC_Regular_DEF.JPG,0
0.9999999,1.68E-16,6.32E-18,4.25E-09,1.84E-20,6.70E-08,0.9999999,0,637826116411705085_19_Metal_Bumpcorrosion\637848391988480173_RTEC_Regular_DEF.JPG,0
0.99999976,2.67E-19,6.67E-18,2.43E-08,5.09E-21,1.93E-07,0.99999976,0,637826116411705085_19_Metal_Bumpcorrosion\637848391988792791_RTEC_Regular_DEF.JPG,0
0.99999964,1.80E-15,7.81E-18,6.63E-08,2.16E-20,2.55E-07,0.99999964,0,637826116411705085_19_Metal_Bumpcorrosion\637848391989105175_RTEC_Regular_DEF.JPG,0
1,4.29E-17,5.02E-19,6.39E-11,2.85E-22,1.09E-09,1,0,637826116411705085_19_Metal_Bumpcorrosion\637848391989417783_RTEC_Regular_DEF.JPG,0
1,5.54E-17,1.22E-18,2.42E-09,4.32E-21,3.04E-08,1,0,637826116411705085_19_Metal_Bumpcorrosion\637848391989886659_RTEC_Regular_DEF.JPG,0
0.99998724,8.43E-18,4.07E-16,1.12E-05,6.67E-19,1.56E-06,0.99998724,0,637826116411705085_19_Metal_Bumpcorrosion\637848391990199238_RTEC_Regular_DEF.JPG,0
1,2.04E-15,5.97E-19,4.92E-09,6.27E-21,2.25E-08,1,0,637826116411705085_19_Metal_Bumpcorrosion\637848391999887954_RTEC_Regular_DEF.JPG,0
1,4.06E-18,1.90E-19,1.91E-08,1.44E-20,7.40E-09,1,0,637826116411705085_19_Metal_Bumpcorrosion\637848392000200548_RTEC_Regular_DEF.JPG,0
0.9965926,3.26E-19,6.31E-13,0.001301246,3.64E-18,0.002106175,0.9965926,0,637826116411705085_19_Metal_Bumpcorrosion\637848392000512990_RTEC_Regular_DEF.JPG,0
0.90942323,3.31E-15,3.15E-15,0.034828886,6.41E-15,0.05574795,0.90942323,0,637826116411705085_19_Metal_Bumpcorrosion\637848392001919398_RTEC_Regular_DEF.JPG,0
0.9999951,3.11E-18,3.96E-18,4.86E-06,5.31E-20,1.61E-09,0.9999951,0,637826116411705085_19_Metal_Bumpcorrosion\637848392003950877_RTEC_Regular_DEF.JPG,0
0.9956934,8.49E-13,4.10E-10,0.001883328,2.47E-14,0.0024233,0.9956934,0,637826116411705085_19_Metal_Bumpcorrosion\637848392007076345_RTEC_Regular_DEF.JPG,0
0.9999908,6.50E-13,1.55E-15,3.63E-06,1.31E-17,5.58E-06,0.9999908,0,637826116411705085_19_Metal_Bumpcorrosion\637848392015358663_RTEC_Regular_DEF.JPG,0
0.017571311,1.35E-09,7.82E-09,0.3124273,1.26E-09,0.6700014,0.6700014,5,637826116411705085_19_Metal_Bumpcorrosion\637848392017546399_RTEC_Regular_DEF.JPG,0
1.68E-18,1,2.79E-15,1.70E-12,6.91E-21,2.20E-09,1,1,637828697521060108_14_Metal_Poor_adherence_563\637828698105508037_RTEC_Regular_DEF.JPG,1
6.13E-15,0.9998956,3.56E-12,9.43E-09,2.77E-14,0.000104379,0.9998956,1,637828697521060108_14_Metal_Poor_adherence_563\637828698106133075_RTEC_Regular_DEF.JPG,1
2.12E-14,0.98387235,2.20E-09,3.04E-07,9.33E-13,0.016127259,0.98387235,1,637828697521060108_14_Metal_Poor_adherence_563\637828698106601871_RTEC_Regular_DEF.JPG,1
2.27E-15,0.9999999,1.30E-09,4.97E-14,2.51E-09,1.28E-07,0.9999999,1,637828697521060108_14_Metal_Poor_adherence_563\637828698106601872_RTEC_Regular_DEF.JPG,1
8.49E-17,1,2.65E-13,1.23E-10,2.24E-17,4.25E-08,1,1,637828697521060108_14_Metal_Poor_adherence_563\637828698107070637_RTEC_Regular_DEF.JPG,1
7.20E-16,0.9999999,7.40E-14,5.69E-11,5.14E-17,1.03E-07,0.9999999,1,637828697521060108_14_Metal_Poor_adherence_563\637828698107539506_RTEC_Regular_DEF.JPG,1
6.20E-16,0.99999976,1.71E-14,5.89E-11,3.82E-19,2.30E-07,0.99999976,1,637828697521060108_14_Metal_Poor_adherence_563\637828698107851947_RTEC_Regular_DEF.JPG,1
3.90E-19,1,4.77E-16,3.78E-13,6.89E-21,3.57E-09,1,1,637828697521060108_14_Metal_Poor_adherence_563\637828698108164451_RTEC_Regular_DEF.JPG,1
3.82E-15,0.9999999,5.84E-14,6.91E-12,2.14E-18,7.12E-08,0.9999999,1,637828697521060108_14_Metal_Poor_adherence_563\637828698108477015_RTEC_Regular_DEF.JPG,1
1.66E-10,0.79560864,1.53E-05,0.00354658,1.73E-08,0.20082937,0.79560864,1,637828697521060108_14_Metal_Poor_adherence_563\63782869810894575711_RTEC_Regular_DEF.JPG,1
2.18E-16,0.92787623,2.40E-10,3.43E-09,1.68E-11,0.07212377,0.92787623,1,637828697521060108_14_Metal_Poor_adherence_563\6378286981089457571_RTEC_Regular_DEF.JPG,1
8.72E-15,0.9999976,1.97E-14,6.66E-11,5.26E-13,2.42E-06,0.9999976,1,637828697521060108_14_Metal_Poor_adherence_563\637828698108945757_RTEC_Regular_DEF.JPG,1
8.06E-15,1,5.47E-16,1.07E-13,1.50E-18,6.75E-09,1,1,637828697521060108_14_Metal_Poor_adherence_563\637828698109258256_RTEC_Regular_DEF.JPG,1
1.26E-12,0.99999785,1.47E-09,6.12E-12,2.43E-10,2.18E-06,0.99999785,1,637828697521060108_14_Metal_Poor_adherence_563\6378286981095708731_RTEC_Regular_DEF.JPG,1
1.47E-12,0.99998045,7.15E-09,4.58E-12,3.94E-09,1.96E-05,0.99998045,1,637828697521060108_14_Metal_Poor_adherence_563\637828698109570873_RTEC_Regular_DEF.JPG,1
1.81E-16,0.99999976,9.84E-15,2.09E-12,3.24E-16,2.05E-07,0.99999976,1,637828697521060108_14_Metal_Poor_adherence_563\637828698110039551_RTEC_Regular_DEF.JPG,1
4.77E-17,0.9999999,1.18E-14,2.84E-10,3.60E-20,8.02E-08,0.9999999,1,637828697521060108_14_Metal_Poor_adherence_563\637828698110508440_RTEC_Regular_DEF.JPG,1
4.66E-14,0.9993655,2.13E-11,3.97E-09,3.09E-17,0.000634508,0.9993655,1,637828697521060108_14_Metal_Poor_adherence_563\637828698110977187_RTEC_Regular_DEF.JPG,1
3.02E-16,0.99999976,2.37E-11,1.79E-09,3.70E-16,2.85E-07,0.99999976,1,637828697521060108_14_Metal_Poor_adherence_563\637828698111289804_RTEC_Regular_DEF.JPG,1
8.46E-15,0.99999774,2.56E-13,7.04E-10,3.77E-16,2.32E-06,0.99999774,1,637828697521060108_14_Metal_Poor_adherence_563\637828698111602274_RTEC_Regular_DEF.JPG,1
1.18E-14,0.9999949,4.37E-13,3.09E-10,4.83E-16,5.15E-06,0.9999949,1,637828697521060108_14_Metal_Poor_adherence_563\637828698112071021_RTEC_Regular_DEF.JPG,1
7.09E-16,0.9999999,1.65E-13,4.02E-11,2.63E-17,8.83E-08,0.9999999,1,637828697521060108_14_Metal_Poor_adherence_563\637828698112695981_RTEC_Regular_DEF.JPG,1
1.46E-15,0.99573344,2.37E-09,4.12E-08,3.35E-17,0.004266551,0.99573344,1,637828697521060108_14_Metal_Poor_adherence_563\637828698113008505_RTEC_Regular_DEF.JPG,1
6.82E-18,1,1.17E-10,3.07E-12,1.82E-11,1.11E-09,1,1,637828697521060108_14_Metal_Poor_adherence_563\6378286981133210091_RTEC_Regular_DEF.JPG,1
2.16E-14,0.98334795,8.63E-11,6.47E-07,4.33E-16,0.016651375,0.98334795,1,637828697521060108_14_Metal_Poor_adherence_563\6378286981133210092_RTEC_Regular_DEF.JPG,1
5.98E-12,0.9399089,1.46E-08,2.61E-06,8.92E-16,0.06008857,0.9399089,1,637828697521060108_14_Metal_Poor_adherence_563\637828698113321009_RTEC_Regular_DEF.JPG,1
4.78E-17,0.9999988,1.75E-13,1.29E-09,5.04E-18,1.14E-06,0.9999988,1,637828697521060108_14_Metal_Poor_adherence_563\637828698113633528_RTEC_Regular_DEF.JPG,1
6.75E-16,0.9998778,2.22E-11,4.09E-08,6.90E-16,0.000122149,0.9998778,1,637828697521060108_14_Metal_Poor_adherence_563\637828698113789780_RTEC_Regular_DEF.JPG,1
5.23E-14,1,6.94E-14,8.07E-14,2.32E-13,1.20E-08,1,1,637828697521060108_14_Metal_Poor_adherence_563\6378286981141023341_RTEC_Regular_DEF.JPG,1
5.78E-12,0.9999739,4.85E-12,3.39E-10,3.47E-10,2.61E-05,0.9999739,1,637828697521060108_14_Metal_Poor_adherence_563\637828698114102334_RTEC_Regular_DEF.JPG,1
1.78E-18,1,1.45E-15,9.61E-14,5.85E-19,5.74E-10,1,1,637828697521060108_14_Metal_Poor_adherence_563\637828698114414833_RTEC_Regular_DEF.JPG,1
1.91E-17,1,1.68E-15,2.14E-12,3.43E-18,1.97E-09,1,1,637828697521060108_14_Metal_Poor_adherence_563\637828698114727391_RTEC_Regular_DEF.JPG,1
3.75E-15,0.9999459,1.32E-08,1.88E-08,9.15E-11,5.41E-05,0.9999459,1,637828697521060108_14_Metal_Poor_adherence_563\6378286981150399251_RTEC_Regular_DEF.JPG,1
2.51E-13,0.99998367,7.38E-11,4.72E-08,1.09E-12,1.64E-05,0.99998367,1,637828697521060108_14_Metal_Poor_adherence_563\6378286981150399252_RTEC_Regular_DEF.JPG,1
3.60E-11,0.9958371,6.39E-09,5.12E-07,1.70E-11,0.004162454,0.9958371,1,637828697521060108_14_Metal_Poor_adherence_563\637828698115039925_RTEC_Regular_DEF.JPG,1
1.42E-15,0.99997044,1.07E-10,3.44E-08,1.33E-14,2.95E-05,0.99997044,1,637828697521060108_14_Metal_Poor_adherence_563\637828698115352557_RTEC_Regular_DEF.JPG,1
1.81E-14,0.99999964,2.55E-14,2.21E-11,2.44E-16,3.44E-07,0.99999964,1,637828697521060108_14_Metal_Poor_adherence_563\637828698115665076_RTEC_Regular_DEF.JPG,1
6.64E-16,0.9999951,3.83E-14,5.06E-12,2.61E-18,4.87E-06,0.9999951,1,637828697521060108_14_Metal_Poor_adherence_563\637828698115977756_RTEC_Regular_DEF.JPG,1
1.79E-15,0.9999926,1.45E-12,1.13E-08,1.61E-17,7.39E-06,0.9999926,1,637828697521060108_14_Metal_Poor_adherence_563\637828698116290182_RTEC_Regular_DEF.JPG,1
4.31E-19,1,8.58E-13,1.16E-10,2.09E-19,4.33E-09,1,1,637828697521060108_14_Metal_Poor_adherence_563\637828698116602750_RTEC_Regular_DEF.JPG,1
8.05E-11,0.9999918,8.72E-11,4.37E-07,6.08E-14,7.74E-06,0.9999918,1,637828697521060108_14_Metal_Poor_adherence_563\637828698116915201_RTEC_Regular_DEF.JPG,1
2.26E-17,0.9999999,1.02E-14,2.37E-11,8.00E-16,1.40E-07,0.9999999,1,637828697521060108_14_Metal_Poor_adherence_563\637828698117227705_RTEC_Regular_DEF.JPG,1
2.86E-15,0.9999844,4.25E-13,1.28E-09,1.70E-15,1.56E-05,0.9999844,1,637828697521060108_14_Metal_Poor_adherence_563\637828698117540332_RTEC_Regular_DEF.JPG,1
6.51E-19,1,2.02E-14,2.93E-11,1.33E-19,7.47E-09,1,1,637828697521060108_14_Metal_Poor_adherence_563\637828698118009011_RTEC_Regular_DEF.JPG,1
9.72E-14,0.9543279,1.26E-05,3.07E-05,1.81E-07,0.04562866,0.9543279,1,637828697521060108_14_Metal_Poor_adherence_563\63782869811863415121_RTEC_Regular_DEF.JPG,1
6.54E-09,0.99831796,1.76E-11,8.41E-08,1.02E-12,0.001682008,0.99831796,1,637828697521060108_14_Metal_Poor_adherence_563\6378286981186341512_RTEC_Regular_DEF.JPG,1
8.63E-09,0.9982462,1.67E-11,9.85E-08,1.27E-12,0.00175371,0.9982462,1,637828697521060108_14_Metal_Poor_adherence_563\63782869811863415131_RTEC_Regular_DEF.JPG,1
1.06E-13,0.9989349,1.94E-08,8.03E-08,5.13E-09,0.001064909,0.9989349,1,637828697521060108_14_Metal_Poor_adherence_563\6378286981186341513_RTEC_Regular_DEF.JPG,1
8.58E-11,0.9998355,3.11E-13,1.31E-08,6.65E-14,0.000164532,0.9998355,1,637828697521060108_14_Metal_Poor_adherence_563\637828698118634151_RTEC_Regular_DEF.JPG,1
8.26E-14,0.99909616,1.85E-08,7.14E-08,5.88E-09,0.000903779,0.99909616,1,637828697521060108_14_Metal_Poor_adherence_563\6378286981186341521_RTEC_Regular_DEF.JPG,1
3.96E-10,0.9998976,3.47E-12,6.97E-08,1.10E-12,0.000102283,0.9998976,1,637828697521060108_14_Metal_Poor_adherence_563\6378286981186341523_RTEC_Regular_DEF.JPG,1
3.95E-10,0.9999049,3.20E-12,6.64E-08,1.04E-12,9.50E-05,0.9999049,1,637828697521060108_14_Metal_Poor_adherence_563\637828698118634152_RTEC_Regular_DEF.JPG,1
8.93E-10,0.27188963,7.38E-07,0.025105568,2.24E-11,0.70300406,0.70300406,5,637828697521060108_14_Metal_Poor_adherence_563\6378286981189466751_RTEC_Regular_DEF.JPG,1
7.58E-11,0.9999528,3.62E-11,1.30E-11,2.85E-12,4.73E-05,0.9999528,1,637828697521060108_14_Metal_Poor_adherence_563\6378286981189466752_RTEC_Regular_DEF.JPG,1
3.75E-12,0.997948,3.30E-11,9.59E-12,5.41E-12,0.002052018,0.997948,1,637828697521060108_14_Metal_Poor_adherence_563\637828698118946675_RTEC_Regular_DEF.JPG,1
1.57E-18,1,2.13E-16,5.60E-14,2.90E-17,8.07E-10,1,1,637828697521060108_14_Metal_Poor_adherence_563\637828698119259234_RTEC_Regular_DEF.JPG,1
1.92E-19,1,8.71E-16,4.54E-13,1.50E-16,1.20E-09,1,1,637828697521060108_14_Metal_Poor_adherence_563\637828698119571758_RTEC_Regular_DEF.JPG,1
8.48E-15,0.99999964,1.26E-15,1.94E-13,1.39E-15,3.55E-07,0.99999964,1,637828697521060108_14_Metal_Poor_adherence_563\637828698119884257_RTEC_Regular_DEF.JPG,1
2.59E-13,0.9999968,8.68E-14,2.92E-11,5.77E-15,3.18E-06,0.9999968,1,637828697521060108_14_Metal_Poor_adherence_563\637828698120196815_RTEC_Regular_DEF.JPG,1
1.76E-14,0.99999964,3.35E-14,8.29E-11,6.08E-17,3.46E-07,0.99999964,1,637828697521060108_14_Metal_Poor_adherence_563\637828698120821922_RTEC_Regular_DEF.JPG,1
9.24E-18,1,2.03E-16,3.61E-13,9.24E-18,2.09E-08,1,1,637828697521060108_14_Metal_Poor_adherence_563\637828698121134402_RTEC_Regular_DEF.JPG,1
1.87E-15,0.99999976,7.87E-15,4.88E-12,3.82E-17,2.85E-07,0.99999976,1,637828697521060108_14_Metal_Poor_adherence_563\637828698121447024_RTEC_Regular_DEF.JPG,1
1.34E-13,0.999943,1.03E-12,1.78E-08,2.32E-16,5.70E-05,0.999943,1,637828697521060108_14_Metal_Poor_adherence_563\637828698121759450_RTEC_Regular_DEF.JPG,1
6.21E-16,0.99999917,2.43E-11,2.20E-08,1.63E-17,8.58E-07,0.99999917,1,637828697521060108_14_Metal_Poor_adherence_563\637828698122228197_RTEC_Regular_DEF.JPG,1
8.01E-15,0.99999774,1.25E-12,4.44E-10,1.56E-15,2.32E-06,0.99999774,1,637828697521060108_14_Metal_Poor_adherence_563\637828698122540765_RTEC_Regular_DEF.JPG,1
5.78E-14,1,2.01E-14,1.05E-11,4.80E-17,2.07E-08,1,1,637828697521060108_14_Metal_Poor_adherence_563\637828698123009599_RTEC_Regular_DEF.JPG,1
4.09E-16,1,2.23E-15,3.39E-13,2.70E-17,1.53E-09,1,1,637828697521060108_14_Metal_Poor_adherence_563\637828698123478293_RTEC_Regular_DEF.JPG,1
6.23E-17,1,2.37E-15,1.30E-11,1.10E-17,7.41E-09,1,1,637828697521060108_14_Metal_Poor_adherence_563\637828698123947240_RTEC_Regular_DEF.JPG,1
1.47E-15,0.9999424,4.05E-11,8.89E-08,1.37E-16,5.74E-05,0.9999424,1,637828697521060108_14_Metal_Poor_adherence_563\637828698126447241_RTEC_Regular_DEF.JPG,1
3.50E-12,0.9992287,6.56E-12,7.05E-09,1.50E-14,0.000771238,0.9992287,1,637828697521060108_14_Metal_Poor_adherence_563\637828698126759741_RTEC_Regular_DEF.JPG,1
1.43E-13,0.99064445,3.86E-10,3.47E-05,6.24E-15,0.00932085,0.99064445,1,637828697521060108_14_Metal_Poor_adherence_563\637828698127072274_RTEC_Regular_DEF.JPG,1
6.75E-11,0.9894162,2.51E-11,3.25E-07,9.38E-13,0.010583384,0.9894162,1,637828697521060108_14_Metal_Poor_adherence_563\637828698128166328_RTEC_Regular_DEF.JPG,1
3.09E-14,0.9999975,9.89E-15,6.39E-10,7.21E-17,2.52E-06,0.9999975,1,637828697521060108_14_Metal_Poor_adherence_563\637828698128635119_RTEC_Regular_DEF.JPG,1
6.49E-13,0.999977,1.73E-12,1.89E-09,1.45E-15,2.30E-05,0.999977,1,637828697521060108_14_Metal_Poor_adherence_563\637828698129103842_RTEC_Regular_DEF.JPG,1
3.44E-15,0.9999993,3.06E-13,3.45E-10,9.07E-16,7.69E-07,0.9999993,1,637828697521060108_14_Metal_Poor_adherence_563\637828698129572711_RTEC_Regular_DEF.JPG,1
8.34E-16,0.9999988,2.06E-14,1.15E-10,8.53E-17,1.25E-06,0.9999988,1,637828697521060108_14_Metal_Poor_adherence_563\637828698130041560_RTEC_Regular_DEF.JPG,1
1.14E-12,0.9978483,1.25E-11,7.43E-08,6.06E-14,0.002151622,0.9978483,1,637828697521060108_14_Metal_Poor_adherence_563\637828698130354001_RTEC_Regular_DEF.JPG,1
4.28E-11,0.9999572,1.47E-12,8.85E-09,1.01E-14,4.28E-05,0.9999572,1,637828697521060108_14_Metal_Poor_adherence_563\637828698130666505_RTEC_Regular_DEF.JPG,1
3.23E-13,0.9925418,2.02E-11,5.81E-07,2.01E-12,0.007457653,0.9925418,1,637828697521060108_14_Metal_Poor_adherence_563\637828698130979098_RTEC_Regular_DEF.JPG,1
8.95E-14,0.99999833,1.08E-13,4.86E-11,1.30E-16,1.64E-06,0.99999833,1,637828697521060108_14_Metal_Poor_adherence_563\637828698131291632_RTEC_Regular_DEF.JPG,1
2.16E-14,0.9999989,1.02E-13,2.49E-11,1.61E-14,1.09E-06,0.9999989,1,637828697521060108_14_Metal_Poor_adherence_563\637828698131604214_RTEC_Regular_DEF.JPG,1
1.24E-15,0.99996924,9.65E-14,4.65E-11,1.10E-14,3.07E-05,0.99996924,1,637828697521060108_14_Metal_Poor_adherence_563\637828698131916670_RTEC_Regular_DEF.JPG,1
1.40E-17,1,2.84E-16,1.12E-12,5.28E-18,5.30E-08,1,1,637828697521060108_14_Metal_Poor_adherence_563\637828698132229233_RTEC_Regular_DEF.JPG,1
2.35E-16,0.9999999,1.85E-13,5.41E-11,3.97E-15,9.81E-08,0.9999999,1,637828697521060108_14_Metal_Poor_adherence_563\637828698132541664_RTEC_Regular_DEF.JPG,1
5.53E-14,0.99995744,3.68E-14,5.61E-10,2.86E-14,4.26E-05,0.99995744,1,637828697521060108_14_Metal_Poor_adherence_563\637828698133010494_RTEC_Regular_DEF.JPG,1
5.43E-14,0.9999442,4.25E-12,8.89E-13,3.90E-15,5.58E-05,0.9999442,1,637828697521060108_14_Metal_Poor_adherence_563\637828698133323037_RTEC_Regular_DEF.JPG,1
6.74E-11,0.9965243,1.33E-10,4.91E-08,3.61E-13,0.003475663,0.9965243,1,637828697521060108_14_Metal_Poor_adherence_563\637828698133635473_RTEC_Regular_DEF.JPG,1
1.57E-13,0.9993168,9.60E-13,6.65E-10,3.12E-14,0.00068323,0.9993168,1,637828697521060108_14_Metal_Poor_adherence_563\637828698134104352_RTEC_Regular_DEF.JPG,1
3.24E-15,0.99999857,5.19E-15,1.51E-12,5.97E-18,1.48E-06,0.99999857,1,637828697521060108_14_Metal_Poor_adherence_563\637828698134416871_RTEC_Regular_DEF.JPG,1
1.46E-13,0.998041,4.83E-12,1.22E-08,7.38E-14,0.001959108,0.998041,1,637828697521060108_14_Metal_Poor_adherence_563\637828698134729400_RTEC_Regular_DEF.JPG,1
5.99E-15,0.99999964,1.03E-15,1.08E-12,7.12E-16,3.33E-07,0.99999964,1,637828697521060108_14_Metal_Poor_adherence_563\637828698135198201_RTEC_Regular_DEF.JPG,1
3.85E-12,0.9819375,1.69E-11,1.08E-09,1.27E-13,0.018062456,0.9819375,1,637828697521060108_14_Metal_Poor_adherence_563\637828698135510813_RTEC_Regular_DEF.JPG,1
1.85E-14,1,1.49E-13,1.64E-10,5.10E-16,5.92E-08,1,1,637828697521060108_14_Metal_Poor_adherence_563\637828698135979535_RTEC_Regular_DEF.JPG,1
3.39E-15,0.99988115,7.89E-11,7.80E-07,1.12E-15,0.000118016,0.99988115,1,637828697521060108_14_Metal_Poor_adherence_563\637828698136292118_RTEC_Regular_DEF.JPG,1
8.05E-11,0.996903,1.85E-11,7.70E-08,1.38E-14,0.003096894,0.996903,1,637828697521060108_14_Metal_Poor_adherence_563\637828698136604632_RTEC_Regular_DEF.JPG,1
2.92E-12,0.999619,5.82E-12,7.14E-08,1.54E-14,0.000380807,0.999619,1,637828697521060108_14_Metal_Poor_adherence_563\637828698136917053_RTEC_Regular_DEF.JPG,1
6.01E-15,0.9999702,1.83E-15,4.50E-12,7.68E-17,2.98E-05,0.9999702,1,637828697521060108_14_Metal_Poor_adherence_563\637828698137385737_RTEC_Regular_DEF.JPG,1
1.70E-17,0.9999989,9.22E-16,6.19E-13,1.27E-17,1.11E-06,0.9999989,1,637828697521060108_14_Metal_Poor_adherence_563\637828698137854532_RTEC_Regular_DEF.JPG,1
2.24E-13,0.99772054,3.05E-11,9.01E-07,7.47E-14,0.002278467,0.99772054,1,637828697521060108_14_Metal_Poor_adherence_563\637828698138167042_RTEC_Regular_DEF.JPG,1
8.16E-18,0.9999999,2.83E-13,3.80E-11,9.17E-18,9.43E-08,0.9999999,1,637828697521060108_14_Metal_Poor_adherence_563\637828698138479585_RTEC_Regular_DEF.JPG,1
1.32E-18,0.99999964,4.51E-14,2.95E-12,6.96E-19,3.13E-07,0.99999964,1,637828697521060108_14_Metal_Poor_adherence_563\637828698138792090_RTEC_Regular_DEF.JPG,1
1.60E-12,0.99999976,7.12E-14,2.89E-11,1.39E-15,2.85E-07,0.99999976,1,637828697521060108_14_Metal_Poor_adherence_563\637828698139104624_RTEC_Regular_DEF.JPG,1
3.43E-16,0.99998856,1.12E-12,4.08E-11,1.54E-16,1.15E-05,0.99998856,1,637828697521060108_14_Metal_Poor_adherence_563\637828698139417187_RTEC_Regular_DEF.JPG,1
7.14E-16,0.9999988,7.46E-13,1.08E-09,5.11E-15,1.23E-06,0.9999988,1,637828697521060108_14_Metal_Poor_adherence_563\637828698139729725_RTEC_Regular_DEF.JPG,1
2.45E-17,1,4.49E-15,4.98E-12,3.21E-17,2.76E-08,1,1,637828697521060108_14_Metal_Poor_adherence_563\637828698140042533_RTEC_Regular_DEF.JPG,1
3.60E-17,0.99999976,2.08E-14,1.53E-11,1.10E-16,1.81E-07,0.99999976,1,637828697521060108_14_Metal_Poor_adherence_563\637828698140354871_RTEC_Regular_DEF.JPG,1
7.76E-16,0.99959654,7.67E-13,1.17E-08,2.79E-14,0.000403469,0.99959654,1,637828697521060108_14_Metal_Poor_adherence_563\637828698140823691_RTEC_Regular_DEF.JPG,1
5.89E-17,0.99999905,3.12E-14,6.62E-11,2.13E-14,9.41E-07,0.99999905,1,637828697521060108_14_Metal_Poor_adherence_563\637828698141136342_RTEC_Regular_DEF.JPG,1
3.68E-16,0.99999976,1.67E-13,6.50E-11,6.41E-18,2.28E-07,0.99999976,1,637828697521060108_14_Metal_Poor_adherence_563\637828698141448778_RTEC_Regular_DEF.JPG,1
5.61E-19,1,3.32E-15,2.80E-12,7.17E-20,2.38E-09,1,1,637828697521060108_14_Metal_Poor_adherence_563\637828698141761380_RTEC_Regular_DEF.JPG,1
5.39E-16,0.9999635,8.27E-12,2.48E-08,1.54E-15,3.65E-05,0.9999635,1,637828697521060108_14_Metal_Poor_adherence_563\637828698142073748_RTEC_Regular_DEF.JPG,1
5.19E-16,0.99996257,6.09E-13,6.36E-10,3.82E-15,3.74E-05,0.99996257,1,637828697521060108_14_Metal_Poor_adherence_563\637828698142542612_RTEC_Regular_DEF.JPG,1
3.00E-13,0.99999523,1.52E-12,1.11E-09,2.16E-16,4.71E-06,0.99999523,1,637828697521060108_14_Metal_Poor_adherence_563\637828698143011442_RTEC_Regular_DEF.JPG,1
9.31E-19,1,2.37E-14,8.22E-13,8.75E-21,1.35E-09,1,1,637828697521060108_14_Metal_Poor_adherence_563\637828698143323903_RTEC_Regular_DEF.JPG,1
